,county,state,cases,deaths,year,month,day
4803,Kern,California,2730,46,2020,June,7
4860,Kern,California,2804,47,2020,June,8
4917,Kern,California,2880,50,2020,June,9
4974,Kern,California,2952,51,2020,June,10
5031,Kern,California,3026,53,2020,June,11
5088,Kern,California,3140,54,2020,June,12
5145,Kern,California,3205,55,2020,June,13
5202,Kern,California,3291,55,2020,June,14
5259,Kern,California,3377,55,2020,June,15
5316,Kern,California,3462,57,2020,June,16
5373,Kern,California,3522,58,2020,June,17
5430,Kern,California,3600,60,2020,June,18
5487,Kern,California,3716,60,2020,June,19
5544,Kern,California,3803,60,2020,June,20
5601,Kern,California,3900,60,2020,June,21
5658,Kern,California,3975,60,2020,June,22
5715,Kern,California,4059,66,2020,June,23
5772,Kern,California,4118,66,2020,June,24
5829,Kern,California,4192,70,2020,June,25
5886,Kern,California,4310,70,2020,June,26
5943,Kern,California,4366,70,2020,June,27
6000,Kern,California,4488,70,2020,June,28
6057,Kern,California,4558,70,2020,June,29
6114,Kern,California,4665,70,2020,June,30
6171,Kern,California,4778,76,2020,July,1
6228,Kern,California,4949,77,2020,July,2
6285,Kern,California,5110,80,2020,July,3
6342,Kern,California,5213,81,2020,July,4
6399,Kern,California,5255,82,2020,July,5
6456,Kern,California,5379,82,2020,July,6
6513,Kern,California,5553,84,2020,July,7
6570,Kern,California,5769,87,2020,July,8
6627,Kern,California,5989,89,2020,July,9
6684,Kern,California,6205,97,2020,July,10
6741,Kern,California,6349,97,2020,July,11
6798,Kern,California,6512,97,2020,July,12
6855,Kern,California,6662,98,2020,July,13
6912,Kern,California,6808,98,2020,July,14
6969,Kern,California,6979,98,2020,July,15
7026,Kern,California,7155,105,2020,July,16
7083,Kern,California,7435,105,2020,July,17
7140,Kern,California,8291,105,2020,July,18
7197,Kern,California,9250,105,2020,July,19
7254,Kern,California,10094,105,2020,July,20
7311,Kern,California,10908,105,2020,July,21
7368,Kern,California,11998,115,2020,July,22
7425,Kern,California,13513,115,2020,July,23
7482,Kern,California,14491,123,2020,July,24
7539,Kern,California,16124,123,2020,July,25
7596,Kern,California,16910,123,2020,July,26
7653,Kern,California,17394,123,2020,July,27
7710,Kern,California,17994,136,2020,July,28
7767,Kern,California,18834,136,2020,July,29
7825,Kern,California,19073,139,2020,July,30
7883,Kern,California,19552,140,2020,July,31
7941,Kern,California,20061,144,2020,August,1
7999,Kern,California,20796,144,2020,August,2
8057,Kern,California,21162,144,2020,August,3
8115,Kern,California,21285,151,2020,August,4
8173,Kern,California,21433,152,2020,August,5
8231,Kern,California,21724,152,2020,August,6
8289,Kern,California,22009,160,2020,August,7
8347,Kern,California,22626,171,2020,August,8
8405,Kern,California,23583,171,2020,August,9
8463,Kern,California,24440,171,2020,August,10
8521,Kern,California,24995,183,2020,August,11
8579,Kern,California,25179,183,2020,August,12
8637,Kern,California,25499,187,2020,August,13
8695,Kern,California,25888,204,2020,August,14
8753,Kern,California,26266,204,2020,August,15
8811,Kern,California,26570,204,2020,August,16
8869,Kern,California,26788,204,2020,August,17
8927,Kern,California,26968,216,2020,August,18
8985,Kern,California,27184,228,2020,August,19
9043,Kern,California,27378,229,2020,August,20
9101,Kern,California,27658,238,2020,August,21
9159,Kern,California,27915,240,2020,August,22
9217,Kern,California,28140,240,2020,August,23
9275,Kern,California,28234,240,2020,August,24
9333,Kern,California,28520,251,2020,August,25
9391,Kern,California,28631,251,2020,August,26
9449,Kern,California,28854,256,2020,August,27
9507,Kern,California,28961,273,2020,August,28
9565,Kern,California,29105,286,2020,August,29
9623,Kern,California,29230,286,2020,August,30
9681,Kern,California,29324,286,2020,August,31
9739,Kern,California,29459,292,2020,September,1
9797,Kern,California,29602,292,2020,September,2
9855,Kern,California,29763,296,2020,September,3
9913,Kern,California,29858,296,2020,September,4
9971,Kern,California,30040,296,2020,September,5
10029,Kern,California,30080,296,2020,September,6
10087,Kern,California,30179,296,2020,September,7
10145,Kern,California,30202,296,2020,September,8
10203,Kern,California,30371,297,2020,September,9
10261,Kern,California,30440,307,2020,September,10
10319,Kern,California,30563,322,2020,September,11
10377,Kern,California,30622,326,2020,September,12
10435,Kern,California,30735,332,2020,September,13
10493,Kern,California,30850,332,2020,September,14
10551,Kern,California,30916,333,2020,September,15
10609,Kern,California,31076,340,2020,September,16
10667,Kern,California,31148,340,2020,September,17
10725,Kern,California,31261,350,2020,September,18
10783,Kern,California,31379,354,2020,September,19
10841,Kern,California,31509,354,2020,September,20
10899,Kern,California,31572,354,2020,September,21
10957,Kern,California,31647,357,2020,September,22
11015,Kern,California,31712,360,2020,September,23
11073,Kern,California,31785,361,2020,September,24
11131,Kern,California,31865,367,2020,September,25
11189,Kern,California,31947,369,2020,September,26
11247,Kern,California,31994,369,2020,September,27
11305,Kern,California,32019,369,2020,September,28
11363,Kern,California,32073,369,2020,September,29
11421,Kern,California,32128,370,2020,September,30
11479,Kern,California,32184,371,2020,October,1
11537,Kern,California,32343,381,2020,October,2
11595,Kern,California,32443,386,2020,October,3
11653,Kern,California,32491,386,2020,October,4
11711,Kern,California,32522,386,2020,October,5
11769,Kern,California,32609,386,2020,October,6
11827,Kern,California,32674,387,2020,October,7
11885,Kern,California,32741,387,2020,October,8
11943,Kern,California,32831,392,2020,October,9
12001,Kern,California,32878,394,2020,October,10
12059,Kern,California,32966,395,2020,October,11
12117,Kern,California,33020,395,2020,October,12
12175,Kern,California,33089,397,2020,October,13
12233,Kern,California,33145,406,2020,October,14
12291,Kern,California,33225,406,2020,October,15
12349,Kern,California,33286,408,2020,October,16
12407,Kern,California,33373,410,2020,October,17
12465,Kern,California,33448,410,2020,October,18
12523,Kern,California,33497,410,2020,October,19
12581,Kern,California,33551,413,2020,October,20
12639,Kern,California,33630,415,2020,October,21
12697,Kern,California,33669,416,2020,October,22
12755,Kern,California,33775,416,2020,October,23
12813,Kern,California,33813,416,2020,October,24
12871,Kern,California,33881,416,2020,October,25
12929,Kern,California,33928,416,2020,October,26
12987,Kern,California,34027,420,2020,October,27
13045,Kern,California,34114,420,2020,October,28
13103,Kern,California,34154,422,2020,October,29
13161,Kern,California,34308,423,2020,October,30
13219,Kern,California,34378,424,2020,October,31
13277,Kern,California,34457,424,2020,November,1
13335,Kern,California,34563,424,2020,November,2
13393,Kern,California,34676,425,2020,November,3
13451,Kern,California,34779,426,2020,November,4
13509,Kern,California,34973,428,2020,November,5
13567,Kern,California,35063,429,2020,November,6
13625,Kern,California,35205,429,2020,November,7
13683,Kern,California,35394,429,2020,November,8
13741,Kern,California,35467,429,2020,November,9
13799,Kern,California,35610,429,2020,November,10
13857,Kern,California,35818,429,2020,November,11
13915,Kern,California,36069,430,2020,November,12
13973,Kern,California,36227,432,2020,November,13
14031,Kern,California,36470,432,2020,November,14
14089,Kern,California,36618,432,2020,November,15
14147,Kern,California,36919,432,2020,November,16
14205,Kern,California,37141,432,2020,November,17
14263,Kern,California,37323,437,2020,November,18
14321,Kern,California,37632,437,2020,November,19
14379,Kern,California,37982,440,2020,November,20
14437,Kern,California,38316,445,2020,November,21
14495,Kern,California,38519,445,2020,November,22
14553,Kern,California,39437,445,2020,November,23
14611,Kern,California,39721,447,2020,November,24
14669,Kern,California,39990,448,2020,November,25
14727,Kern,California,40337,448,2020,November,26
14785,Kern,California,40632,448,2020,November,27
14843,Kern,California,41328,448,2020,November,28
14901,Kern,California,41827,448,2020,November,29
14959,Kern,California,41957,448,2020,November,30
15017,Kern,California,42614,449,2020,December,1
15075,Kern,California,42937,451,2020,December,2
15133,Kern,California,43355,452,2020,December,3
15191,Kern,California,43860,455,2020,December,4
15249,Kern,California,44327,456,2020,December,5
15307,Kern,California,45078,456,2020,December,6
15365,Kern,California,45342,456,2020,December,7
15423,Kern,California,46397,457,2020,December,8
15481,Kern,California,47411,463,2020,December,9
15539,Kern,California,48401,463,2020,December,10
15597,Kern,California,49232,467,2020,December,11
15655,Kern,California,49939,467,2020,December,12
15713,Kern,California,50624,469,2020,December,13
15771,Kern,California,51612,469,2020,December,14
15829,Kern,California,53694,470,2020,December,15
15887,Kern,California,54681,470,2020,December,16
15945,Kern,California,55801,476,2020,December,17
16003,Kern,California,56687,479,2020,December,18
16061,Kern,California,57205,481,2020,December,19
16119,Kern,California,58200,481,2020,December,20
16177,Kern,California,59148,481,2020,December,21
16235,Kern,California,60260,482,2020,December,22
16293,Kern,California,61324,485,2020,December,23
16351,Kern,California,62439,485,2020,December,24
16409,Kern,California,63044,485,2020,December,25
16467,Kern,California,63557,485,2020,December,26
16525,Kern,California,64810,486,2020,December,27
16583,Kern,California,66526,502,2020,December,28
16641,Kern,California,67292,504,2020,December,29
16699,Kern,California,68316,510,2020,December,30
16757,Kern,California,68969,512,2020,December,31
16815,Kern,California,69484,512,2021,January,1
16873,Kern,California,70358,512,2021,January,2
16931,Kern,California,71033,512,2021,January,3
16989,Kern,California,72270,518,2021,January,4
17047,Kern,California,72878,518,2021,January,5
17105,Kern,California,73892,521,2021,January,6
17163,Kern,California,74732,523,2021,January,7
17221,Kern,California,76673,539,2021,January,8
17279,Kern,California,77875,542,2021,January,9
17337,Kern,California,78832,542,2021,January,10
17395,Kern,California,79728,542,2021,January,11
17453,Kern,California,80674,544,2021,January,12
17511,Kern,California,81490,550,2021,January,13
17569,Kern,California,82398,551,2021,January,14
17627,Kern,California,83547,558,2021,January,15
17685,Kern,California,84644,565,2021,January,16
17743,Kern,California,85362,565,2021,January,17
17801,Kern,California,86188,565,2021,January,18
17859,Kern,California,86718,565,2021,January,19
17917,Kern,California,87240,572,2021,January,20
17975,Kern,California,87714,583,2021,January,21
18033,Kern,California,88399,587,2021,January,22
18091,Kern,California,89095,590,2021,January,23
18149,Kern,California,90213,590,2021,January,24
18207,Kern,California,90564,591,2021,January,25
18265,Kern,California,91119,591,2021,January,26
18323,Kern,California,91762,600,2021,January,27
18381,Kern,California,92327,609,2021,January,28
18439,Kern,California,92992,616,2021,January,29
18497,Kern,California,93628,624,2021,January,30
18555,Kern,California,94113,624,2021,January,31
18613,Kern,California,94467,624,2021,February,1
18671,Kern,California,94994,626,2021,February,2
18729,Kern,California,95554,641,2021,February,3
18787,Kern,California,95993,650,2021,February,4
18845,Kern,California,96514,658,2021,February,5
18903,Kern,California,96862,659,2021,February,6
18961,Kern,California,97249,659,2021,February,7
19019,Kern,California,97522,659,2021,February,8
19077,Kern,California,98187,660,2021,February,9
19135,Kern,California,98636,664,2021,February,10
19193,Kern,California,99087,677,2021,February,11
19251,Kern,California,99570,677,2021,February,12
19309,Kern,California,100025,687,2021,February,13
19367,Kern,California,100290,687,2021,February,14
19425,Kern,California,100434,687,2021,February,15
19483,Kern,California,100586,687,2021,February,16
19541,Kern,California,100849,690,2021,February,17
19599,Kern,California,101157,727,2021,February,18
19657,Kern,California,101370,741,2021,February,19
19715,Kern,California,101613,761,2021,February,20
19773,Kern,California,101738,773,2021,February,21
19831,Kern,California,101849,783,2021,February,22
19889,Kern,California,102137,786,2021,February,23
19947,Kern,California,102332,786,2021,February,24
20005,Kern,California,102627,811,2021,February,25
20063,Kern,California,102998,826,2021,February,26
20121,Kern,California,103143,827,2021,February,27
20179,Kern,California,103295,851,2021,February,28
20237,Kern,California,103422,877,2021,March,1
20295,Kern,California,103622,902,2021,March,2
20353,Kern,California,103756,915,2021,March,3
20411,Kern,California,103894,924,2021,March,4
20469,Kern,California,104057,937,2021,March,5
20527,Kern,California,104181,942,2021,March,6
20585,Kern,California,104242,942,2021,March,7
20643,Kern,California,104307,942,2021,March,8
20701,Kern,California,104443,942,2021,March,9
20759,Kern,California,104509,948,2021,March,10
20817,Kern,California,104564,964,2021,March,11
20875,Kern,California,104763,982,2021,March,12
20933,Kern,California,104814,1132,2021,March,13
20991,Kern,California,104878,1140,2021,March,14
21049,Kern,California,104943,1141,2021,March,15
21107,Kern,California,105020,1141,2021,March,16
21165,Kern,California,105144,1144,2021,March,17
21223,Kern,California,105222,1149,2021,March,18
21281,Kern,California,105368,1158,2021,March,19
21339,Kern,California,105441,1152,2021,March,20
21397,Kern,California,105499,1155,2021,March,21
21455,Kern,California,105542,1170,2021,March,22
21513,Kern,California,105625,1178,2021,March,23
21571,Kern,California,105810,1191,2021,March,24
21629,Kern,California,105868,1198,2021,March,25
21687,Kern,California,105912,1206,2021,March,26
21745,Kern,California,105994,1211,2021,March,27
21803,Kern,California,106074,1217,2021,March,28
21861,Kern,California,106127,1239,2021,March,29
21919,Kern,California,106155,1247,2021,March,30
21977,Kern,California,106239,1253,2021,March,31
22035,Kern,California,106288,1264,2021,April,1
22093,Kern,California,106329,1277,2021,April,2
22151,Kern,California,106420,1281,2021,April,3
22209,Kern,California,106460,1286,2021,April,4
22267,Kern,California,106480,1291,2021,April,5
22325,Kern,California,106543,1292,2021,April,6
22383,Kern,California,106628,1293,2021,April,7
22441,Kern,California,106724,1298,2021,April,8
22499,Kern,California,106984,1304,2021,April,9
22557,Kern,California,107172,1304,2021,April,10
22615,Kern,California,107341,1304,2021,April,11
22673,Kern,California,107374,1304,2021,April,12
22731,Kern,California,107434,1306,2021,April,13
